Filename,Title,Cart Type,Mapper Type,ROM Banks,RAM Banks,RAM Size,ROM Size,Battery,Timer,Rumble,Sensor,Licensee,Old Licensee Code,CGB Functionality,SGB Functionality,Mask ROM Ver,Region,MD5 Hash,Weird/Bad/Missing Data
Pang (Europe).gb,PANG,MBC1,MBC1,8,0,0x0,0x20000,False,False,False,False,Hudsonsoft,True,None,False,0,Non-Japan (0x1),031e78c5067b88abe2870841d1125a29,False
Double Dragon (Japan).gb,DOUBLE DRAGON,MBC1,MBC1,8,0,0x0,0x20000,False,False,False,False,Technos Japan,True,None,False,0,Japan,0edf8501b8c2567371ae4f8747a27d63,False
"Ren & Stimpy Show, The - Veediots! (USA, Europe).gb",VEEDIOTS,MBC1,MBC1,16,0,0x0,0x40000,False,False,False,False,THQ,True,None,False,0,Non-Japan (0x1),99d9043a801704007d7ad227676fa6f1,False
Alien vs Predator - The Last of His Clan (USA).gb,ALIEN V PREDATOR,MBC1,MBC1,8,0,0x0,0x20000,False,False,False,False,Activision,True,None,False,0,Non-Japan (0x1),50a208bd0a223c037e01ffe07b04fa5b,False
Yogi Bear - Great Balloon Blast (USA).gbc,YOGI BEARBBXE,MBC5,MBC5,64,0,0x0,0x100000,False,False,False,False,Bay Area Multimedia (BAM) Entertainment,False,CGB Only,False,0,Non-Japan (0x1),cd5c8be982147d4ba99376c2b60bdbcf,False
Wizardry Gaiden 1 - Joou no Junan (Japan).gb,WIZARDRY SOQ   ,MBC1+RAM+Battery,MBC1,16,1,0x800,0x40000,True,False,False,False,ascii or nexoft,True,None,False,0,Japan,14d6a5e430452dca394bd3e641dc327b,False
Ultima - Ushinawareta Runes (Japan).gb,RUNES OF VIRTUE,MBC2+Battery,MBC2,8,1,0x100,0x20000,True,False,False,False,Pony Canyon,True,None,False,0,Japan,dd519f58f68e27b70c29cf19500a0154,False
NASCAR 2000 (USA).gbc,NASCAR 2000BN2E,MBC5+RAM+Battery,MBC5,64,1,0x800,0x100000,True,False,False,False,Electronic Arts,False,CGB Only,False,0,Non-Japan (0x1),42e66dd2c0470d98487ef364e7daf710,False
Golf Ou - The King of Golf (Japan) (SGB Enhanced) (GB Compatible).gbc,GOLFKINGAZAJ,MBC5+RAM+Battery,MBC5,256,1,0x800,0x400000,True,False,False,False,"UNKNOWN(b'DL',DL)",False,Extra CGB Functions,True,0,Japan,296a232c36d6457301fd8ab9d9e35290,True
Sports Illustrated - Golf Classic (USA) (SGB Enhanced).gb,SI GOLF CLASSIC,MBC1,MBC1,16,0,0x0,0x40000,False,False,False,False,Nintendo,False,None,True,0,Non-Japan (0x1),531a63f17ebd140ed15b382c0c13eebb,False
After Burst (Japan).gb,AFTER BURST,MBC1,MBC1,4,0,0x0,0x10000,False,False,False,False,NCS,True,None,False,0,Japan,b5c541c765fd3a5767b3fa1cfc821587,False
"Home Alone (USA, Europe).gb",HOME ALONE,MBC1,MBC1,8,0,0x0,0x20000,False,False,False,False,THQ,True,None,False,0,Non-Japan (0x1),6993211741eea010f51b1c20b05d4c43,False
Kuusou Kagaku Sekai Gulliver Boy - Kuusou Kagaku Puzzle Purittopon!! (Japan) (SGB Enhanced).gb,DMG GARIBA-BOUI1,MBC1,MBC1,16,0,0x0,0x40000,False,False,False,False,"UNKNOWN(b'B2',B2)",False,None,True,0,Japan,026d4ae446271173ce797e93e8cff4b5,True
Monster Truck (Japan).gb,MONSTERTRUCK,MBC1,MBC1,4,0,0x0,0x10000,False,False,False,False,Barie,True,None,False,0,Japan,5062da78cdf359a8e0cf0f6a6239698a,False
Beetlejuice (USA).gb,BEETLEJUICE,MBC1,MBC1,8,0,0x0,0x20000,False,False,False,False,LJN,True,None,False,0,Non-Japan (0x1),f6c1715b8b93356b8b8ad27f5574dc96,False
"F-15 Strike Eagle (USA, Europe).gb",F15 STRIKE EAGLE,MBC1,MBC1,8,0,0x0,0x20000,False,False,False,False,Microprose,True,None,False,0,Non-Japan (0x1),a8b74d14e66f7a3049e79ca147141d52,False
Logical (USA).gbc,LOGICAL,MBC5,MBC5,64,0,0x0,0x100000,False,False,False,False,Sunsoft,False,Extra CGB Functions,False,0,Non-Japan (0x1),eac27e6d4cd1d38d07f2a18ad8169af1,False
Power Mission (Japan) (Rev A).gb,POWER MISSION,MBC1,MBC1,8,0,0x0,0x20000,False,False,False,False,Vap,True,None,False,1,Japan,5d516b5de2bf54fb6c687f1838b628cc,False
Shuihu Zhuan - Jingdian Ban (Taiwan) (Unl).gbc,BOKUJOU GB2A37J,MBC1,MBC1,4,0,0x0,0x10000,False,False,False,False,Pack In Soft,False,Extra CGB Functions,False,0,Japan,26694d3e30613facaaede614ab278224,False
Mikeneko Holmes no Kishidou (Japan).gb,MIKENEKO HOLMES,MBC1,MBC1,8,0,0x0,0x20000,False,False,False,False,Ask Kodansha,True,None,False,0,Japan,01dedf212717562bbc2730a4f5947cd4,False
Crystalis (USA).gbc,CRYSTALISAYJE,MBC5+RAM+Battery,MBC5,128,1,0x800,0x200000,True,False,False,False,Nintendo R&D1,False,CGB Only,False,0,Non-Japan (0x1),f36a0ed25a601c039b1171d9daf241d6,False
"VIP (USA) (En,Fr,Es).gbc",VIPBVIE,MBC5,MBC5,64,0,0x0,0x100000,False,False,False,False,UbiSoft,False,CGB Only,False,0,Non-Japan (0x1),435d9fa03b3f891648f9c56d39299807,False
Grander Musashi RV (Japan) (SGB Enhanced).gb,GURANDERMUSASHI,MBC1+RAM+Battery,MBC1,32,1,0x800,0x80000,True,False,False,False,"UNKNOWN(b'B2',B2)",False,None,True,0,Japan,b80fc4c1aa83f4f57cd8e0378287ffd4,True
"Incredible Crash Dummies, The (USA, Europe).gb",CRASH DUMMIES,MBC1,MBC1,8,0,0x0,0x20000,False,False,False,False,LJN,True,None,False,0,Non-Japan (0x1),c21058af21efc29413797f0a2c532e16,False
Dirty Racing (Japan).gb,DIRTY RACIN',MBC1,MBC1,8,0,0x0,0x20000,False,False,False,False,Jaleco,True,None,False,0,Japan,b2023017774d88ffe82a7d1b0af52c12,False
Shougi Saikyou (Japan) (Rev A) (SGB Enhanced).gb,GB SHOUGI SAIKYO,MBC1,MBC1,16,0,0x0,0x40000,False,False,False,False,"UNKNOWN(b'BG',BG)",False,None,True,1,Japan,df91ed711fb8553d034d4952c666b3c6,True
Power Mission (Japan).gb,POWER MISSION,MBC1,MBC1,8,0,0x0,0x20000,False,False,False,False,Vap,True,None,False,0,Japan,cfee195bfd47e8e061ed67b9545242a4,False
"Pokemon - Yellow Version - Special Pikachu Edition (USA, Europe) (GBC,SGB Enhanced).gb",POKEMON YELLOW,MBC5+RAM+Battery,MBC5,64,4,0x4000,0x100000,True,False,False,False,Nintendo R&D1,False,Extra CGB Functions,True,0,Non-Japan (0x1),d9290db87b1f0a23b89f99ee4469e34b,False
V-Rally - Championship Edition (Europe).gbc,VRALLY,MBC5,MBC5,64,0,0x0,0x100000,False,False,False,False,Infogrames,False,Extra CGB Functions,False,0,Non-Japan (0x1),ec1a1e432cba04e33c408a7dad314997,False
Takahashi Meijin no Bouken-jima II (Japan).gb,BOUKENJIMA2,MBC1,MBC1,8,0,0x0,0x20000,False,False,False,False,Hudsonsoft,True,None,False,0,Japan,1a4777d04e6cc718fd7e2499b9c23c55,False
RoboCop (Japan).gb,ROBOCOP,MBC1,MBC1,8,0,0x0,0x20000,False,False,False,False,Epic/Sony records,True,None,False,0,Japan,4b248813c7f2317e55690b5c95f163b2,False
Mo Jie 3-bu Wanme de Shijie (Taiwan) (Unl).gbc,MOON ACT V1.0,MBC1,MBC1,4,0,0x0,0x10000,False,False,False,False,"UNKNOWN(b'A7',A7)",False,Extra CGB Functions,False,0,Japan,bad2778ba7e134623a371e986e7356e6,True
Trip World (Europe).gb,TRIP WORLD,MBC1,MBC1,16,0,0x0,0x40000,False,False,False,False,Sunsoft,True,None,False,0,Non-Japan (0x1),c46e059a69d9b3b4b0b9d8d303c559b3,False
Knight Quest (USA).gb,KNIGHT QUEST,MBC1,MBC1,8,0,0x0,0x20000,False,False,False,False,Taito,True,None,False,0,Non-Japan (0x1),3418b37cc4ab9bbd8b416ba27be2f8f7,False
"Pocahontas (USA, Europe) (SGB Enhanced).gb",POCAHONTAS,MBC1,MBC1,32,0,0x0,0x80000,False,False,False,False,"UNKNOWN(b'4S',4S)",False,None,True,0,Non-Japan (0x1),966cc6df20d8c5d42f690f28bbcc8caa,True
"Arcade Classic No. 4 - Defender & Joust (USA, Europe) (SGB Enhanced).gb",DEFENDER/JOUST,MBC1,MBC1,8,0,0x0,0x20000,False,False,False,False,Nintendo R&D1,False,None,True,0,Non-Japan (0x1),211a15218fa66e4a09bc253ae064991c,False
"Jetsons, The - Robot Panic (USA, Europe).gb",THE JETSONS,MBC1,MBC1,8,0,0x0,0x20000,False,False,False,False,Taito,True,None,False,0,Non-Japan (0x1),70cd582d3b1f15cb251620203d8b00c9,False
Brain Drain (USA) (SGB Enhanced).gb,BRAIN DRAIN,MBC1,MBC1,8,0,0x0,0x20000,False,False,False,False,Acclaim,False,None,True,0,Non-Japan (0x1),0c7beead4f65e97a23b718ce20a1bf55,False
Star Wars (USA).gb,STAR WARS,MBC1,MBC1,8,0,0x0,0x20000,False,False,False,False,Capcom,True,None,False,0,Non-Japan (0x1),63098fde8f2dcb977c9a8f0389e0d033,False
Walt Disney's The Jungle Book - Mowgli's Wild Adventure (USA).gbc,JUNGLE BOOKBJGE,MBC5,MBC5,256,0,0x0,0x400000,False,False,False,False,UbiSoft,False,CGB Only,False,0,Non-Japan (0x1),2f7bb3bebbf2deb2b8f3ed62d041fa57,False
Harvest Moon GB (USA) (SGB Enhanced).gb,HARVEST-MOON GB,MBC1+RAM+Battery,MBC1,32,1,0x800,0x80000,True,False,False,False,Victor Interactive Software,False,None,True,0,Non-Japan (0x1),7ef69878c3b5bc5532c69a51a2dd42f3,False
Miracle Adventure of Esparks - Ushinawareta Seiseki Perivron (Japan).gb,ESPARKS,MBC1,MBC1,8,0,0x0,0x20000,False,False,False,False,San-X ,True,None,False,0,Japan,64080619789f154ee057f2946a98c61c,False
"Lamborghini American Challenge (USA, Europe).gb",LAMBORGHINI,MBC1,MBC1,8,0,0x0,0x20000,False,False,False,False,Titus,True,None,False,0,Non-Japan (0x1),967d5fc3ab464c465c04d55bc1747768,False
Pokemon de Panepon (Japan).gbc,POKEPONBPNJ,MBC5+RAM+Battery,MBC5,128,4,0x4000,0x200000,True,False,False,False,Nintendo R&D1,False,CGB Only,False,0,Japan,510eb8c9df5d3f71e01f5a7898a0a1f1,False
Infinity (USA) (Proto) (2001-03-22).gbc,INFINITY,MBC5+RAM+Battery,MBC5,128,4,0x4000,0x200000,True,False,False,False,None,True,Extra CGB Functions,False,1,Japan,6d6507bd38c76a9baa90b8e305ebea13,False
Soldam (Japan).gb,SOLDAM GB,MBC1,MBC1,8,0,0x0,0x20000,False,False,False,False,Jaleco,True,None,False,0,Japan,e64c49a5280da30eceabdc3ed3852a88,False
"Matchbox Emergency Patrol (USA, Europe).gbc",EMERPAT1000BEPE,MBC5,MBC5,128,0,0x0,0x200000,False,False,False,False,THQ,False,CGB Only,False,0,Non-Japan (0x1),b717e9a48b44a5d367e8bcb4a5e68535,False
Hoshi no Kirby (Japan).gb,HOSHINOKA-BI,MBC1,MBC1,16,0,0x0,0x40000,False,False,False,False,Nintendo,True,None,False,0,Japan,b7963a68f95d644f8adedb269d29666c,False
X-Men - Mutant Academy (USA) (Rev-A).gbc,XMENACADEMYBXAE,MBC5,MBC5,64,0,0x0,0x100000,False,False,False,False,Activision,False,CGB Only,False,1,Non-Japan (0x1),6774580db542b838eff5a155128b7413,False
Maerchen Club (Japan).gb,DMG-MQJ,MBC1,MBC1,8,0,0x0,0x20000,False,False,False,False,Naxat Aoft,True,None,False,0,Japan,29962ef94473a677ee26eee90b16dc6d,False
Armada - FX Racers (USA).gbc,ARMADAFXRACBARE,MBC5+RAM+Battery,MBC5,64,1,0x800,0x100000,True,False,False,False,"UNKNOWN(b'5N',5N)",False,CGB Only,False,0,Non-Japan (0x1),43527e9aff69649306c749da2d3c72c0,True
Puzzle Boy (Japan).gb,PUZZLE BOY,ROM ONLY,ROM ONLY,2,0,0x0,0x8000,False,False,False,False,Atlus,True,None,False,0,Japan,aee13a4aa95c9b3a4b4cf607a3e17a91,False
Chou Mashin Eiyuu Den Wataru - Mazekko Monster (Japan) (Beta) (SGB Enhanced).gb,,MBC1+RAM+Battery,MBC1,32,4,0x4000,0x80000,True,False,False,False,"UNKNOWN(b'\x00\x00',)",False,None,True,0,Japan,70d54771dde507f26713fba445f49a4f,True
"San Francisco Rush 2049 (USA, Europe).gbc",SFRUSH 2049ASXE,MBC5,MBC5,64,0,0x0,0x100000,False,False,False,False,"UNKNOWN(b'5D',5D)",False,CGB Only,False,0,Non-Japan (0x1),19601e4fc1f7084076128dca0182f5a7,True
Nakajima Satoru - F-1 Hero GB - World Championship '91 (Japan).gb,F-1 HEROGB,MBC1,MBC1,8,0,0x0,0x20000,False,False,False,False,Varie,True,None,False,0,Japan,70d0944bf4b877734d059ccf022d83fb,False
Kuma no Puutarou - Takara Sagashi da Ooiri Game Battle! (Japan) (SGB Enhanced).gb,KUMANOPUTARO,MBC1,MBC1,16,0,0x0,0x40000,False,False,False,False,"UNKNOWN(b'A7',A7)",False,None,True,0,Japan,6cdbf3cdde7defc8d81d5bf2afb9fddd,True
Totsugeki Valations (Japan).gb,VALATIONS,MBC1,MBC1,4,0,0x0,0x10000,False,False,False,False,Atlus,True,None,False,0,Japan,98ccedc1e48c22c6f505b6ac79a944ff,False
Popeye 2 (USA).gb,POPEYE 2,MBC1,MBC1,8,0,0x0,0x20000,False,False,False,False,Activision,True,None,False,0,Non-Japan (0x1),30b579d82ae755bd37c1d4157a96129c,False
Chikyuu Kaihou Gun ZAS (Japan) (En).gb,ZAS,MBC1,MBC1,8,0,0x0,0x20000,False,False,False,False,UNKNOWN(0xe4),True,None,False,0,Japan,a74aa804a3a6439303583e6c0b413b00,True
Kidou Keisatsu Patlabor - Nerawareta Machi 1990 (Japan).gb,GB PATLABOR 1,MBC1,MBC1,8,0,0x0,0x20000,False,False,False,False,Uutaka,True,None,False,0,Japan,8bca6330273282546d0e74ad5c699590,False
Mega Man IV (USA).gb,MEGAMAN4,MBC1,MBC1,32,0,0x0,0x80000,False,False,False,False,Capcom,True,None,False,0,Non-Japan (0x1),8a00f627b8902c92327435901c249e19,False
Alien vs Predator (Japan).gb,ALIEN V PREDATOR,MBC1,MBC1,8,0,0x0,0x20000,False,False,False,False,Ask Kodansha,True,None,False,0,Japan,ab916e1df69e7b3401cb6ebd3f1798a7,False
Indiana Jones - Saigo no Seisen (Japan).gb,INDIANA JONES,MBC1,MBC1,8,0,0x0,0x20000,False,False,False,False,Coconuts,True,None,False,0,Japan,da11bf0e3d40d317a0d27a665b739bae,False
Mortal Kombat 3 (Europe).gb,MORTAL KOMBAT 3,MBC1,MBC1,32,0,0x0,0x80000,False,False,False,False,Acclaim,False,None,False,0,Non-Japan (0x1),2aff6ad314aa6833e558f2b8b8cdac91,False
"Simpsons, The - Bart no Jack to Mame no Ki (Japan).gb",SIMPSONS3,MBC1,MBC1,8,0,0x0,0x20000,False,False,False,False,Acclaim,True,None,False,0,Japan,1d5e05159b0ac6a5119bd6f743c7eb9e,False
Battle Dodge Ball (Japan).gb,BATTLE DODGEBALL,MBC1+RAM+Battery,MBC1,8,1,0x800,0x20000,True,False,False,False,Banpresto,True,None,False,0,Japan,9155b3e2a243be1703a09934b2b80724,False
Zen - Intergalactic Ninja (USA).gb,ZEN,MBC1,MBC1,8,0,0x0,0x20000,False,False,False,False,Konami,True,None,False,0,Non-Japan (0x1),a517826d1cc3984a141f0f08d3ad72ee,False
Puzzle Boy II (Japan).gb,PUZZLE BOY2,MBC1,MBC1,4,0,0x0,0x10000,False,False,False,False,Atlus,True,None,False,0,Japan,1cdea2beb1f8f1f4a3fb0c939112267e,False
"World Cup 98 (USA, Europe) (SGB Enhanced).gb",WORLD CUP 98,MBC1,MBC1,32,0,0x0,0x80000,False,False,False,False,THQ,False,None,True,0,Non-Japan (0x1),ec4b05b3483b384691886febffdd7a77,False
Aliens - Thanatos Encounter (USA).gbc,ALIENSBAEE,MBC5,MBC5,64,0,0x0,0x100000,False,False,False,False,THQ,False,CGB Only,False,0,Non-Japan (0x1),73a78663a6388bf4d1c56e05bbf790d4,False
Jantaku Boy (Japan).gb,JANTAKUBOY,MBC1,MBC1,8,0,0x0,0x20000,False,False,False,False,Namco,True,None,False,0,Japan,9fc7d7525963a0029fcd15aa05e4cebf,False
Pop'n Music GB - Disney Tunes (Japan).gbc,POP'NDISNEYBPDJ,MBC5,MBC5,64,0,0x0,0x100000,False,False,False,False,Konami,False,CGB Only,False,0,Japan,92978c96b2368e4aebd84966af8bd06f,False
NFL Quarterback Club (Japan).gb,NFL QUARTERBACK,MBC1,MBC1,16,0,0x0,0x40000,False,False,False,False,"UNKNOWN(b'B0',B0)",False,None,False,0,Japan,f35a1d453fa4287ffc6fc070fd11dc2e,True
Bust-A-Move 3 DX (Europe).gb,BUST A MOVE 3,MBC1,MBC1,8,0,0x0,0x20000,False,False,False,False,Acclaim,False,None,False,0,Non-Japan (0x1),2b1221e85b545bba7e2291fede03fd96,False
"NBA Live 96 (USA, Europe) (SGB Enhanced).gb",NBA LIVE 96,MBC1,MBC1,32,0,0x0,0x80000,False,False,False,False,"UNKNOWN(b'4S',4S)",False,None,True,0,Non-Japan (0x1),9e71577a809bbef83abd02596cb00913,True
"Swamp Thing (USA, Europe).gb",SWAMP THING,MBC1,MBC1,8,0,0x0,0x20000,False,False,False,False,THQ,True,None,False,0,Non-Japan (0x1),85ccd61e2298b5f9b26312e8e182f10e,False
Choplifter II - Rescue & Survive (Europe).gb,CHOPLIFTER 2,MBC1,MBC1,8,0,0x0,0x20000,False,False,False,False,Broderbund,True,None,False,0,Non-Japan (0x1),24c35f0158e14746d45251b4216d8693,False
Goukaku Boy GOLD - Shikakui Atama o Maruku Suru - Zukei no Tatsujin (Japan).gb,SIKAKUZUKEIBZ4J,MBC5+RAM+Battery,MBC5,64,1,0x800,0x100000,True,False,False,False,"UNKNOWN(b'9C',9C)",False,None,False,0,Japan,0482efb6afa8ef213f7fe92510ca3ade,True
"New Adventures of Mary-Kate & Ashley, The (USA, Europe) (GB Compatible).gbc",THE NEW ADVAXFE,MBC5,MBC5,64,0,0x0,0x100000,False,False,False,False,Acclaim,False,Extra CGB Functions,False,0,Non-Japan (0x1),314cf4f2802b6972aa37c7964f5f0159,False
2002 Digimon Adventure 6 (Taiwan) (En) (Unl).gbc,GAME1          ,MBC5+RAM+Battery,MBC5,64,4,0x4000,0x100000,True,False,False,False,Nintendo R&D1,False,Extra CGB Functions,False,0,Japan,0c661268d0b50d287658ed4d3693185b,False
Yakuman (Japan) (Rev A).gb,YAKUMAN,ROM ONLY,ROM ONLY,2,0,0x0,0x8000,False,False,False,False,Nintendo,True,None,False,1,Japan,2e8d69bd73c3deee6c076c0a2da25617,False
Judge Dredd (Japan).gb,JUDGE DREDD,MBC1,MBC1,16,0,0x0,0x40000,False,False,False,False,"UNKNOWN(b'B0',B0)",False,None,False,0,Japan,c7f41e40a9e5a9141ca80be614e0907b,True
Megalit (Japan).gb,MEGALIT,MBC1,MBC1,8,0,0x0,0x20000,False,False,False,False,Asmik,True,None,False,0,Japan,24c5cec170f19493c6013b4ccaee1e35,False
NBA In the Zone (USA) (Rev-A) (SGB Enhanced).gbc,NBA IN THE ZONE,MBC5+RAM+Battery,MBC5,64,1,0x800,0x100000,True,False,False,False,Konami,False,Extra CGB Functions,True,1,Non-Japan (0x1),b3a3b81d16bf534afe80200995dfc683,False
"Super Mario Land 2 - 6 Golden Coins (USA, Europe) (Rev B).gb",MARIOLAND2,MBC1+RAM+Battery,MBC1,32,1,0x800,0x80000,True,False,False,False,Nintendo,True,None,False,2,Non-Japan (0x1),4bd6e929ec716a5c7fe7dc684860d551,False
Super Breakout (USA).gb,SUPER BREAKOUT,MBC1,MBC1,8,0,0x0,0x20000,False,False,False,False,Majesco,False,None,False,0,Non-Japan (0x1),c216547ff3fc2794bb6eab9c84032bea,False
"Caterpillar Construction Zone (USA, Europe) (GB Compatible).gbc",CATZONE1AR4E,MBC5,MBC5,64,0,0x0,0x100000,False,False,False,False,Mattel,False,Extra CGB Functions,False,0,Non-Japan (0x1),046af13647ed4777510aa86fcb753bf9,False
ESPN National Hockey Night (USA).gbc,ESPN HOCKEYBT4E,MBC5+RAM+Battery,MBC5,128,1,0x800,0x200000,True,False,False,False,Konami,False,CGB Only,False,0,Non-Japan (0x1),d34abda546c5f42e40a2eeb28d029de4,False
Goukaku Boy Series - Gakken - Yojijukugo 288 (Japan) (Rev A).gb,YOJIJUKUGO 288,MBC1,MBC1,16,0,0x0,0x40000,False,False,False,False,"UNKNOWN(b'9C',9C)",False,None,False,1,Japan,7d3bff19f269a9b0c52338ccd0e654ae,True
Portal Runner (USA).gbc,PORTALRUNERBAVE,MBC5,MBC5,64,0,0x0,0x100000,False,False,False,False,"UNKNOWN(b'5H',5H)",False,CGB Only,False,0,Non-Japan (0x1),8765ee1fe94c16e934ea0d004291e8b0,True
Harvest Moon GBC (USA) (SGB Enhanced).gbc,HARVEST-MOON GB,MBC3+RAM+Timer+Battery,MBC3,64,1,0x800,0x100000,True,True,False,False,Victor Interactive Software,False,Extra CGB Functions,True,0,Non-Japan (0x1),498c0a50a5e5cde16127617a97ad6162,False
"Q-bert for Game Boy (USA, Europe).gb",Q*BERT II,MBC1,MBC1,4,0,0x0,0x10000,False,False,False,False,Jaleco,True,None,False,0,Non-Japan (0x1),514688df17c1f7bcf978a13c83d0c22c,False
Water World (Europe).gb,WATER WORLD,MBC1,MBC1,16,0,0x0,0x40000,False,False,False,False,Ocean,False,None,False,0,Non-Japan (0x1),93e66350ffd7403827914b80d233c989,False
Mega Man III (USA).gb,MEGAMAN3,MBC1,MBC1,16,0,0x0,0x40000,False,False,False,False,Capcom,True,None,False,0,Non-Japan (0x1),4c614f884a07872f12056ad1a421e1f9,False
Bomber Man GB (Japan) (SGB Enhanced).gb,BOMBERMAN GB,MBC1,MBC1,16,0,0x0,0x40000,False,False,False,False,Hudson Soft,False,None,True,0,Japan,2cad6ee6df3402aeb8f8ab7921517779,False
Chousoku Spinner (Japan) (SGB Enhanced).gb,SS SPINNER,HuC1+RAM+Battery,HuC1,32,4,0x4000,0x80000,True,False,False,False,Hudson Soft,False,None,True,0,Japan,7d2c84bf29ec10488c8ae3b8018edc8a,False
Disney-Pixar Toy Story Racer (USA).gbc,TOYSTORYRABT5E,MBC5,MBC5,128,0,0x0,0x200000,False,False,False,False,Activision,False,CGB Only,False,0,Non-Japan (0x1),01a67ed2dc935044ba69eda42bddebf3,False
Mini 4 Boy II - Final Evolution (Japan) (SGB Enhanced).gb,MINI4BOY2,MBC1+RAM+Battery,MBC1,32,1,0x800,0x80000,True,False,False,False,"UNKNOWN(b'AH',AH)",False,None,True,0,Japan,a58397c62d44a60fa08d3f51cd8385c6,True
Puzzle Master (USA).gbc,PUZZLEMASTRAZQE,MBC5,MBC5,64,0,0x0,0x100000,False,False,False,False,"UNKNOWN(b'5N',5N)",False,Extra CGB Functions,False,0,Non-Japan (0x1),90ecc5fb29cc95d58c33d44fe630d12e,True
Toy Story (Europe) (SGB Enhanced).gb,TOY STORY,MBC1,MBC1,32,0,0x0,0x80000,False,False,False,False,Nintendo R&D1,False,None,True,0,Non-Japan (0x1),508e937dc634f36d738d65734f3ae0ab,False
Shin Nippon Pro Wrestling - Toukon Sanjushi (Japan) (Sample).gb,TOUKONSANJYUUSHI,MBC1,MBC1,8,0,0x0,0x20000,False,False,False,False,Varie,True,None,False,0,Japan,edfd07c3e47abffaae2441d75110d4a7,False
Nettou World Heroes 2 Jet (Japan) (SGB Enhanced).gb,NETTOU WH2JET,MBC1,MBC1,32,0,0x0,0x80000,False,False,False,False,"UNKNOWN(b'A7',A7)",False,None,True,0,Japan,dee3e9698d8087aa884d95978d5efaa7,True
E.T. - The Extra-Terrestrial and the Cosmic Garden (USA).gbc,ET COSMICG-BEOE,MBC5+RAM+Battery,MBC5,64,1,0x800,0x100000,True,False,False,False,"UNKNOWN(b'5L',5L)",False,CGB Only,False,0,Non-Japan (0x1),f1b1776986bbadfa4e6771395fbc6214,True
Dragon's Lair (Japan).gb,DRAGONS LAIR    ,MBC1,MBC1,8,0,0x0,0x20000,False,False,False,False,Epic/Sony records,True,None,False,0,Japan,2204aecc6784ab2e6c5f063c8584e0d2,False
Frogger 2 (USA).gbc,FROGGER2BH2E,MBC5+RAM+Battery,MBC5,64,1,0x800,0x100000,True,False,False,False,Hasbro Interactive,False,CGB Only,False,0,Non-Japan (0x1),06b0d6b88e54337f3f5c7bbea373f237,False
Puzzle Nintama Rantarou (Japan) (SGB Enhanced).gb,NINTAMA PUZZLEGB,MBC1,MBC1,16,0,0x0,0x40000,False,False,False,False,"UNKNOWN(b'BA',BA)",False,None,True,0,Japan,073e6a0f2fdae655760aaf6db81da3b2,True
Bishoujo Senshi Sailor Moon (Japan).gb,BISHOJYOSENSI SE,MBC1,MBC1,8,0,0x0,0x20000,False,False,False,False,Angel,True,None,False,0,Japan,7afb675171d58105112dbacf2ced77cb,False
"Street Fighter II (USA, Europe) (Rev A) (SGB Enhanced).gb",STREET FIGHTER 2,MBC1,MBC1,32,0,0x0,0x80000,False,False,False,False,Nintendo R&D1,False,None,True,1,Non-Japan (0x1),2cf83df10495ad163c88698c6c44f1ef,False
Goukaku Boy GOLD - Shikakui Atama o Maruku Suru - Kanji no Tatsujin (Japan) (Special Edition).gb,SIKAKUKANJIBK4J,MBC5+RAM+Battery,MBC5,64,1,0x800,0x100000,True,False,False,False,"UNKNOWN(b'9C',9C)",False,None,False,0,Japan,e0b9dd8e504ec8e44d15b2bd0d8901a6,True
Namco Classic (Japan).gb,NAMCOCLASSIC,MBC1,MBC1,8,0,0x0,0x20000,False,False,False,False,Namco,True,None,False,0,Japan,d38d79715b8ec31de8905f5d1312079e,False
"Mighty Morphin Power Rangers (USA, Europe) (SGB Enhanced).gb",POWER RANGERS,MBC1,MBC1,16,0,0x0,0x40000,False,False,False,False,"UNKNOWN(b'B2',B2)",False,None,True,0,Non-Japan (0x1),5b83db9958eefbd72a82c4893e79d9e1,True
Rampart (USA).gbc,RAMPART    AR5E,MBC5,MBC5,64,0,0x0,0x100000,False,False,False,False,"UNKNOWN(b'5D',5D)",False,CGB Only,False,0,Non-Japan (0x1),2acefe79c9813460f0cc80c45d73d0ff,True
Totsugeki! Papparatai (Japan) (SGB Enhanced) (GB Compatible).gbc,PAPPARAAPHJ,MBC5+RAM+Battery,MBC5,256,1,0x800,0x400000,True,False,False,False,"UNKNOWN(b'AH',AH)",False,Extra CGB Functions,True,0,Japan,d952041d1970551ee4bedbe341556e6f,True
Ultraman Club - Tekikaijuu o Hakken seyo! (Japan).gb,GB ULTRAMANCLUB1,MBC1,MBC1,4,0,0x0,0x10000,False,False,False,False,Bandai,True,None,False,0,Japan,3aba896b1761f25d558b2ee409e0137f,False
"Little Mermaid, The (USA).gb",LITTLE MERMAID,MBC1,MBC1,8,0,0x0,0x20000,False,False,False,False,Capcom,True,None,False,0,Non-Japan (0x1),a4dee5de1b4c3d9083f307d910fa0c3f,False
GB Genjin Land - Viva! Chikkun Oukoku (Japan).gb,GB GENJIN LAND,MBC1,MBC1,16,0,0x0,0x40000,False,False,False,False,Hudsonsoft,True,None,False,0,Japan,e6e405968face6a00abf3abf8514e9de,False
